race_id,race_title,course_len_type,weather_text,condition_text,着順,枠番,馬番,馬名,騎手,タイム,斤量,調教師,性齢,馬体重
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",1,,3,ショウナンカリス,北村友,1:08.9,408(+4),"美浦


加藤士",,
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",2,,4,ファニーバニー,鮫島駿,1:09.1,428(+4),"栗東


杉山佳",,
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",3,,2,ハルヒメ,▲小林美,1:09.1,388(-14),"美浦


矢嶋",,
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",4,,6,カンレイスター,荻野琢,1:09.9,434(-8),"美浦


矢野",,
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",5,,8,ココソラーレ,▲鷲頭,1:10.1,424(-4),"美浦


天間",,
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",6,,8,ストームサンダー,丹内,1:10.2,454(-2),"栗東


安達",,
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",7,,7,サンタカリス,黛,1:10.2,436(+8),"栗東


秋山",,
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",8,,6,トーセンクリステル,▲舟山,1:10.4,460(0),"美浦


杉浦",,
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",9,,5,モズプリフォール,佐々木,1:10.4,488(-2),"栗東


矢作",,
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",10,,7,オンマイビート,▲和田陽,1:10.6,450(+8),"美浦


松山",,
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",11,,5,ナムラシンジロー,▲古川奈,1:11.1,426(+6),"栗東


羽月",,
202501010101,202501010101,"09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","09:55発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",12,,1,セイウンダイフク,池添,1:11.4,428(-6),"栗東


宮本",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",1,,7,エンジェルラダー,佐々木,0:59.5,488(+2),"美浦


木村",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",2,,2,タイセイアビリティ,斎藤,0:59.5,472(-4),"栗東


小林",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",3,,8,ラピルスイメル,▲古川奈,0:59.6,504(0),"栗東


小崎",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",4,,6,サツキレジーナ,古川吉,0:59.6,418(-6),"美浦


石栗",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",5,,5,レイアポポ,丹内,1:00.0,462(-6),"美浦


青木",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",6,,5,サラサエンペラー,黛,1:00.1,468(-4),"美浦


村田",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",7,,4,キャットデイ,川又,1:00.2,424(-4),"栗東


吉村",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",8,,7,タイセイルーマー,鮫島駿,1:00.3,466(+2),"美浦


斎藤誠",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",9,,1,ユウグレ,▲舟山,1:00.7,440(-12),"美浦


宮田",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",10,,6,コッコラーレ,▲小林美,1:00.8,484(-2),"栗東


鈴木孝",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",11,,8,グランヴァルール,▲柴田裕,1:00.9,462(-12),"美浦


千葉",,
202501010102,202501010102,"10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良","10:30発走 / ダ1000m (右)
/ 天候:曇
/ 馬場:良",12,,3,グロリオン,▲森田,1:00.9,478(-12),"栗東


牧田",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",1,,7,ディアウス,北村友,1:45.6,452(+4),"栗東


吉岡",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",2,,8,ジョードリウム,丹内,1:45.9,506(-10),"栗東


清水久",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",3,,4,オオタチ,横山武,1:46.3,450(-4),"美浦


久保田",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",4,,3,ネトル,斎藤,1:46.7,396(0),"栗東


高橋康",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",5,,8,オロパタジン,▲小林美,1:47.2,466(-4),"美浦


相沢",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",6,,6,キンセンオー,▲和田陽,1:47.4,486(0),"栗東


中尾",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",7,,7,ファジーロップ,佐々木,1:47.4,450(-8),"栗東


吉岡",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",8,,2,ジーティートゥルー,黛,1:47.5,444(-4),"美浦


田島",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",9,,4,サヨノミッキー,▲柴田裕,1:47.8,462(+2),"栗東


羽月",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",10,,6,タイセイバンクール,鮫島駿,1:47.8,456(+6),"栗東


西村",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",11,,3,ベイビーベリッシモ,古川吉,1:48.5,498(+10),"美浦


大和田",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",12,,5,カズナリ,▲鷲頭,1:48.7,490(0),"美浦


中舘",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",13,,1,ニッシンゲッポ,原田和,1:48.8,428(-4),"美浦


金成",,
202501010103,202501010103,"11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","11:00発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",14,,5,カシマスウィープ,松岡,1:49.1,480(-14),"美浦


伊藤伸",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",1,,5,シンヒダカゴールド,古川吉,1:27.5,476(-4),"栗東


角田",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",2,,8,ワタシマツワ,▲小林美,1:27.5,422(0),"美浦


竹内",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",3,,3,エピファランド,浜中,1:27.8,496(+10),"栗東


武幸",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",4,,7,ベルジャッド,▲柴田裕,1:28.0,416(+6),"栗東


高柳大",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",5,,6,リリーオブザハート,鮫島駿,1:28.2,418(0),"栗東


辻野",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",6,,8,オフザチェイン,吉田隼,1:28.6,454(+2),"栗東


友道",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",7,,1,ゴールドハーディス,荻野琢,1:28.8,440(+6),"栗東


大久保",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",8,,5,エミネントキャリア,丹内,1:28.8,452(+10),"美浦


稲垣",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",9,,6,ディアマント,▲鷲頭,1:29.2,436(-4),"栗東


西村",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",10,,7,レフレクシオ,▲森田,1:29.4,456(0),"栗東


佐藤悠",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",11,,3,バダジェフスカ,☆松本,1:29.4,472(+6),"栗東


新谷",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",12,,4,ブリスディーシャ,斎藤,1:29.5,444(-12),"栗東


小崎",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",13,,4,テーオーカバリエ,佐々木,1:30.2,424(-6),"栗東


須貝",,
202501010104,202501010104,"11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良","11:30発走 / 芝1500m (右 A)
/ 天候:曇
/ 馬場:良",14,,2,マザーズウィル,北村友,1:30.2,426(-8),"美浦


国枝",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",1,,8,テイエムキハク,丹内,1:46.4,466(0),"美浦


伊藤圭",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",2,,5,ニャンタロウ,▲舟山,1:46.7,466(0),"美浦


武市",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",3,,4,ミヤエスケープ,横山武,1:47.1,490(0),"美浦


伊藤圭",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",4,,6,ロードアマルフィ,鮫島駿,1:47.3,504(0),"栗東


中村",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",5,,7,チャーリー,北村友,1:47.9,508(0),"美浦


国枝",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",6,,1,メイショウコシュウ,武豊,1:48.5,488(0),"栗東


松永幹",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",7,,3,ウォータースパウト,佐々木,1:49.2,480(0),"美浦


小笠",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",8,,2,チカマヨルキーナ,藤岡佑,1:49.3,460(0),"栗東


藤岡",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",9,,4,エクストラプッシュ,吉田隼,1:49.6,520(0),"栗東


奥村豊",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",10,,8,ニミッツハイウェイ,▲和田陽,1:49.6,452(0),"栗東


梅田",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",11,,5,ハグレジョー,池添,1:49.8,486(0),"栗東


岡田",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",12,,7,フォールティア,原田和,1:52.2,498(0),"美浦


小野",,
202501010105,202501010105,"12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良","12:20発走 / ダ1700m (右)
/ 天候:曇
/ 馬場:良",13,,6,シホノソルジェンテ,浜中,1:52.9,492(0),"栗東


畑端",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",1,,7,デルマケセラセラ,横山典,1:47.6,426(-6),"美浦


小野",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",2,,6,ウインキララ,佐々木,1:47.7,446(+4),"美浦


鹿戸",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",3,,4,ドゥラエテルノ,浜中,1:47.7,470(+6),"栗東


武幸",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",4,,2,ラウニウ,横山武,1:47.9,476(+2),"栗東


牧田",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",5,,3,ラースアルアイン,黛,1:48.0,538(-6),"美浦


中川",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",6,,6,テンフレッシュ,斎藤,1:48.2,468(+2),"美浦


田村",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",7,,4,ゴールドサニーデイ,▲小林美,1:48.4,416(-4),"栗東


渡辺",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",8,,1,タイキクロニクル,▲和田陽,1:48.8,476(-2),"栗東


高野",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",9,,3,コスモマガラニカ,丹内,1:48.8,438(+2),"美浦


加藤士",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",10,,7,フィエールガール,▲森田,1:48.9,458(-2),"美浦


土田",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",11,,8,オースミストロング,古川吉,1:48.9,488(-2),"栗東


高橋亮",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",12,,5,セブンスプリングス,▲鷲頭,1:49.0,466(-8),"栗東


中村",,
202501010106,202501010106,"12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良","12:50発走 / 芝1800m (右 A)
/ 天候:曇
/ 馬場:良",13,,5,レディオンステージ,荻野琢,1:49.9,496(-2),"栗東


西園正",,
202501010107,202501010107,"13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",1,,1,ラセーヌシュメール,佐々木,1:08.7,446(-10),"美浦


杉浦",,
202501010107,202501010107,"13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",2,,5,ハイファイスピード,横山武,1:08.9,452(-16),"栗東


宮本",,
202501010107,202501010107,"13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",3,,7,ジャグアール,松岡,1:09.0,452(-4),"美浦


矢野",,
202501010107,202501010107,"13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",4,,6,シャインズオンユー,古川吉,1:09.1,448(-12),"栗東


藤野",,
202501010107,202501010107,"13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",5,,8,イリュージョン,藤岡佑,1:09.3,476(-6),"美浦


西田",,
202501010107,202501010107,"13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",6,,2,メラヴィリオーザ,黛,1:09.4,468(+8),"栗東


秋山",,
202501010107,202501010107,"13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",7,,3,カルミネイション,▲和田陽,1:09.7,440(-10),"栗東


緒方",,
202501010107,202501010107,"13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良","13:20発走 / 芝1200m (右 A)
/ 天候:曇
/ 馬場:良",8,,4,テンペストヒロイン,▲鷲頭,1:11.2,472(+4),"美浦


堀内",,
202501010108,202501010108,"13:50発走 / 芝2000m (右 A)
/ 天候:曇
/ 馬場:良","13:50発走 / 芝2000m (右 A)
/ 天候:曇
/ 馬場:良","13:50発走 / 芝2000m (右 A)
/ 天候:曇
/ 馬場:良",1,,2,ショウナンサムデイ,池添,2:00.2,436(+12),"美浦


奥村武",,
