race_id,race_title,course_len_type,weather_text,condition_text,着順,枠番,馬番,馬名,騎手,タイム,斤量,調教師,性齢,馬体重
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",3,,4,クラウンクーロン,丹内,1:47.8,442(-6),"美浦


牧",,
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",4,,3,エナアニマル,横山和,1:47.8,450(+8),"栗東


吉田",,
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",5,,1,ハテナビト,▲長浜,1:48.1,462(-4),"栗東


吉岡",,
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",6,,6,ポップスター,武藤,1:48.3,510(-10),"美浦


南田",,
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",7,,8,ナムラミック,鮫島駿,1:48.7,484(+4),"栗東


村山",,
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",8,,4,ニースライト,柴田善,1:48.7,472(-4),"美浦


粕谷",,
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",9,,2,ワカミヤノミコト,▲小林勝,1:48.8,472(0),"美浦


稲垣",,
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",10,,5,スターゲット,横山武,1:49.3,458(0),"美浦


中舘",,
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",11,,7,プラチナバンド,永野,1:49.4,506(-2),"美浦


新開",,
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",12,,8,クリノアイリス,古川吉,1:49.5,444(-12),"栗東


谷",,
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",13,,6,アオレレ,佐々木,1:50.2,430(-2),"栗東


鈴木孝",,
202401010103,202401010103,"10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","10:55発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",14,,7,ミッキースターダム,浜中,1:50.4,450(-6),"栗東


音無",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",1,,5,アリーバ,浜中,1:28.6,424(+6),"栗東


田中克",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",2,,3,カーモス,▲長浜,1:28.6,428(+2),"栗東


高橋忠",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",3,,6,ユメカウツツカ,▲小林勝,1:28.7,392(+10),"栗東


小栗",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",4,,4,アウストラリス,☆角田河,1:28.9,422(-4),"美浦


高橋文",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",5,,4,ツキガキレイデスネ,永野,1:29.0,456(+4),"美浦


小島",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",6,,8,ディアアリーチェ,鮫島駿,1:29.1,450(-4),"栗東


武幸",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",7,,5,タイプフェイス,大野,1:29.1,442(+8),"美浦


小手川",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",8,,6,カウネウス,丹内,1:29.1,446(+2),"美浦


宗像",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",9,,7,セントオブシン,亀田,1:29.2,426(-4),"栗東


高野",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",10,,8,ラーリア,横山武,1:29.2,396(-6),"美浦


大竹",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",11,,2,チャルドーニ,富田,1:29.3,464(-2),"美浦


林",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",12,,7,ウーロン,横山和,1:29.8,480(+10),"美浦


上原佑",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",13,,3,シャイニーマンボ,▲川端,1:29.9,470(+22),"栗東


羽月",,
202401010104,202401010104,"11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良","11:25発走 / 芝1500m (右 A)
/ 天候:晴
/ 馬場:良",14,,1,アオイフォール,小林凌,1:31.1,454(-4),"美浦


牧",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",1,,3,ナチュラルライズ,横山武,1:45.7,476(0),"美浦


伊藤圭",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",2,,6,ベルベルコンパス,北村友,1:46.7,522(0),"栗東


小栗",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",3,,1,ジーティートゥルー,大野,1:49.0,452(0),"美浦


田島",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",4,,2,ソラノキャンバス,▲長浜,1:49.0,430(0),"美浦


武井",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",5,,4,アローオブライト,藤岡佑,1:49.3,468(0),"栗東


渡辺",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",6,,4,モレポブラーノ,鮫島駿,1:49.5,516(0),"栗東


庄野",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",7,,6,ハヤテノツバサ,永野,1:49.9,496(0),"栗東


杉山佳",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",8,,5,ヴァカンツァ,☆角田河,1:50.3,480(0),"栗東


高橋亮",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",9,,8,イフウドウドウ,武豊,1:50.5,516(0),"栗東


角田",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",10,,7,プライベートアイズ,横山和,1:50.9,496(0),"栗東


昆",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",11,,7,コパノキュラソー,古川吉,1:51.0,508(0),"栗東


宮",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",12,,8,キタノチャンス,黛,1:52.6,472(0),"美浦


石栗",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",13,,5,ガストフロント,武藤,1:53.4,442(0),"美浦


水野",,
202401010105,202401010105,"12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","12:15発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",14,,3,ガイラルディア,池添,1:55.5,456(0),"栗東


藤野",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",1,,7,オメガインペリアル,藤岡佑,1:48.7,460(+4),"栗東


安田",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",2,,1,マイネルバーテクス,丹内,1:49.0,484(-14),"美浦


水野",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",3,,4,サトノアライヴ,佐々木,1:49.1,436(0),"栗東


須貝",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",4,,2,モズイージス,岩田康,1:49.3,462(-2),"栗東


松下",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",5,,6,マリエッティ,▲川端,1:49.4,424(+8),"栗東


庄野",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",6,,4,テイクノーティス,横山和,1:49.5,446(+6),"美浦


伊坂",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",7,,8,ゴールデンスロープ,▲長浜,1:49.5,428(-2),"美浦


小笠",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",8,,5,キングブルー,菱田,1:49.6,480(0),"栗東


四位",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",9,,3,グローリアミノル,大野,1:49.7,456(-4),"美浦


中舘",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",10,,6,アイビーブリッツ,☆角田河,1:50.0,444(0),"栗東


吉村",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",11,,5,グランドフューチャ,▲小林勝,1:50.6,470(0),"栗東


鈴木孝",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",12,,3,ライムストリート,古川吉,1:50.8,474(-12),"美浦


的場",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",13,,8,ダンツタロン,柴田善,1:51.4,482(-4),"栗東


本田",,
202401010106,202401010106,"12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良","12:45発走 / 芝1800m (右 A)
/ 天候:晴
/ 馬場:良",14,,7,クリノタンザナイト,亀田,1:51.5,458(+2),"栗東


荒川",,
202401010107,202401010107,"13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良",1,,3,バシレウスシチー,菱田,1:08.7,446(-6),"栗東


岡田",,
202401010107,202401010107,"13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良",2,,7,ハレアカラフラ,武豊,1:08.8,478(+20),"栗東


音無",,
202401010107,202401010107,"13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良",3,,4,ソングフォーユー,大野,1:09.0,462(+2),"美浦


上原博",,
202401010107,202401010107,"13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良",4,,8,アポロルタ,▲小林勝,1:09.1,450(-2),"美浦


村田",,
202401010107,202401010107,"13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良",5,,6,シアター,鮫島駿,1:09.1,432(0),"栗東


茶木",,
202401010107,202401010107,"13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良",6,,2,ゴルデールスカー,池添,1:09.2,468(-4),"栗東


大久保",,
202401010107,202401010107,"13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良",7,,6,セイウンサニー,永野,1:09.2,448(-4),"美浦


伊坂",,
202401010107,202401010107,"13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良",8,,1,サンポーニャ,▲長浜,1:09.3,450(+16),"栗東


池江",,
202401010107,202401010107,"13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良",9,,5,ペプチドシュチク,富田,1:09.3,488(+4),"栗東


武英",,
202401010107,202401010107,"13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良",10,,8,シルバーダイヤ,☆角田河,1:09.4,454(-4),"美浦


小野",,
202401010107,202401010107,"13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良","13:15発走 / 芝1200m (右 A)
/ 天候:晴
/ 馬場:良",11,,7,セイウンティーダ,丹内,1:09.6,430(+14),"美浦


松山",,
202401010108,202401010108,"13:45発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","13:45発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","13:45発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",1,,8,リフレクトザムーン,▲小林勝,1:46.5,446(-12),"美浦


尾形",,
202401010108,202401010108,"13:45発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","13:45発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","13:45発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",2,,7,フェルンマンボ,横山武,1:46.8,474(+4),"栗東


辻野",,
202401010108,202401010108,"13:45発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","13:45発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良","13:45発走 / ダ1700m (右)
/ 天候:晴
/ 馬場:良",3,,6,イッツオンリーユー,佐々木,1:46.9,474(0),"美浦


矢嶋",,
